index,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi,psi,in range
1083,Ok,2024-02-16 13:00:00,1708068600,22060.65,22067.25,22049.1,22055.05,0.00,0,0,0,0,95.20441519930132,False
1082,Ok,2024-02-16 13:05:00,1708068900,22054.5,22060.85,22052.05,22058.4,0.00,0,0,0,0,94.18986868097448,False
1081,Ok,2024-02-16 13:10:00,1708069200,22059.0,22060.7,22054.5,22055.2,0.00,0,0,0,0,93.6328365582892,False
1080,Ok,2024-02-16 13:15:00,1708069500,22055.3,22055.8,22042.0,22042.0,0.00,0,0,0,0,93.40834979147843,False
1079,Ok,2024-02-16 13:20:00,1708069800,22042.15,22050.35,22037.05,22048.65,0.00,0,0,0,0,93.36263646519063,False
1078,Ok,2024-02-16 13:25:00,1708070100,22048.8,22051.55,22040.35,22040.7,0.00,0,0,0,0,93.43377706461297,False
1077,Ok,2024-02-16 13:30:00,1708070400,22040.05,22048.8,22027.1,22048.65,0.00,0,0,0,0,93.71039199712618,False
1076,Ok,2024-02-16 13:35:00,1708070700,22048.55,22058.25,22048.25,22053.25,0.00,0,0,0,0,93.82167834866013,False
1075,Ok,2024-02-16 13:40:00,1708071000,22053.1,22059.3,22044.9,22057.05,0.00,0,0,0,0,93.8890306466347,False
1074,Ok,2024-02-16 13:45:00,1708071300,22057.95,22065.6,22052.45,22057.5,0.00,0,0,0,0,94.19065368778918,False
1073,Ok,2024-02-16 13:50:00,1708071600,22057.85,22064.85,22049.15,22057.6,0.00,0,0,0,0,94.193892686237,False
1072,Ok,2024-02-16 13:55:00,1708071900,22057.2,22059.65,22050.2,22055.75,0.00,0,0,0,0,94.34397958842571,False
1071,Ok,2024-02-16 14:00:00,1708072200,22053.8,22061.35,22041.9,22055.6,0.00,0,0,0,0,94.71633057032531,False
1070,Ok,2024-02-16 14:05:00,1708072500,22055.0,22060.95,22045.3,22048.1,0.00,0,0,0,0,95.35142241389553,False
1069,Ok,2024-02-16 14:10:00,1708072800,22045.8,22057.55,22024.85,22045.35,0.00,0,0,0,0,96.25828412814475,False
1068,Ok,2024-02-16 14:15:00,1708073100,22045.45,22049.0,22039.1,22044.55,0.00,0,0,0,0,97.4249295341327,False
1067,Ok,2024-02-16 14:20:00,1708073400,22044.7,22045.9,22023.25,22033.5,0.00,0,0,0,0,98.74272924540719,False
1066,Ok,2024-02-16 14:25:00,1708073700,22032.85,22055.55,22032.85,22053.5,0.00,0,0,0,0,99.784800704816,False
1065,Ok,2024-02-16 14:30:00,1708074000,22053.95,22059.25,22037.55,22042.4,0.00,0,0,0,0,100.0,False
1064,Ok,2024-02-16 14:35:00,1708074300,22042.45,22065.95,22041.45,22062.0,0.00,0,0,0,0,99.66025115899203,False
1063,Ok,2024-02-16 14:40:00,1708074600,22060.3,22065.35,22042.85,22043.7,0.00,0,0,0,0,99.4067605764554,False
1062,Ok,2024-02-16 14:45:00,1708074900,22045.4,22059.65,22041.3,22053.65,0.00,0,0,0,0,99.23402141608295,False
1061,Ok,2024-02-16 14:50:00,1708075200,22054.25,22057.45,22040.0,22050.35,0.00,0,0,0,0,99.1330299930129,False
1060,Ok,2024-02-16 14:55:00,1708075500,22050.6,22055.1,22035.1,22044.9,0.00,0,0,0,0,99.09119815655094,False
1059,Ok,2024-02-16 15:00:00,1708075800,22044.5,22067.5,22044.5,22046.1,0.00,0,0,0,0,99.0928140725841,False
1058,Ok,2024-02-16 15:05:00,1708076100,22046.55,22057.35,22039.6,22043.65,0.00,0,0,0,0,99.12021813423291,False
1057,Ok,2024-02-16 15:10:00,1708076400,22043.7,22055.8,22033.05,22036.4,0.00,0,0,0,0,99.15571687888348,False
1056,Ok,2024-02-16 15:15:00,1708076700,22036.15,22043.3,22028.95,22032.05,0.00,0,0,0,0,99.18401572157339,False
1055,Ok,2024-02-16 15:20:00,1708077000,22032.7,22034.75,22018.9,22028.95,0.00,0,0,0,0,99.1946845855133,False
1054,Ok,2024-02-16 15:25:00,1708077300,22027.85,22040.8,22027.25,22035.7,0.00,0,0,0,0,99.18401572157315,False
1053,Ok,2024-02-17 09:15:00,1708141500,22034.15,22673.55,22034.15,22673.55,0.00,0,0,0,0,39.05661871319728,False
1052,Ok,2024-02-17 09:20:00,1708141800,22581.5,22649.25,22506.75,22559.05,0.00,0,0,0,0,28.90253469374106,False
1051,Ok,2024-02-17 09:25:00,1708142100,22563.35,22563.35,22082.75,22418.05,0.00,0,0,0,0,22.52638697597831,False
1050,Ok,2024-02-17 09:30:00,1708142400,22417.65,22671.0,22277.55,22649.1,0.00,0,0,0,0,17.9524795633942,False
1049,Ok,2024-02-17 09:35:00,1708142700,22663.35,22705.25,22595.75,22699.8,0.00,0,0,0,0,14.480645396943757,False
1048,Ok,2024-02-17 09:40:00,1708143000,22691.35,22730.25,22589.95,22620.75,0.00,0,0,0,0,11.887661530770501,False
1047,Ok,2024-02-17 09:45:00,1708143300,22621.8,22779.8,22574.7,22767.5,0.00,0,0,0,0,9.874802816243843,False
1046,Ok,2024-02-17 09:50:00,1708143600,22767.4,23137.7,22767.4,23137.0,0.00,0,0,0,0,8.04372603776774,False
1045,Ok,2024-02-17 09:55:00,1708143900,23148.05,23148.05,22920.35,22920.35,0.00,0,0,0,0,6.774872208948871,False
1044,Ok,2024-02-17 11:30:00,1708149600,22920.45,23022.3,22590.9,22837.1,0.00,0,0,0,0,5.889296345726152,False
1043,Ok,2024-02-17 11:35:00,1708149900,22650.3,22908.9,22598.35,22873.45,0.00,0,0,0,0,5.503332005493242,False
1042,Ok,2024-02-17 11:40:00,1708150200,22909.9,22909.9,22376.2,22710.55,0.00,0,0,0,0,5.6044167068467345,False
1041,Ok,2024-02-17 11:45:00,1708150500,22706.9,22955.55,22578.5,22770.9,0.00,0,0,0,0,6.1958018937956965,False
1040,Ok,2024-02-17 11:50:00,1708150800,22771.2,22973.75,22635.25,22807.85,0.00,0,0,0,0,7.297064886379019,False
1039,Ok,2024-02-17 11:55:00,1708151100,22809.35,22839.55,22580.65,22694.4,0.00,0,0,0,0,8.947319883801924,False
1038,Ok,2024-02-17 12:00:00,1708151400,22693.75,22808.6,22480.1,22670.8,0.00,0,0,0,0,11.21224432864961,False
1037,Ok,2024-02-17 12:05:00,1708151700,22642.95,23024.45,22642.95,22993.6,0.00,0,0,0,0,14.197219310698806,False
1036,Ok,2024-02-17 12:10:00,1708152000,22994.05,23088.4,22768.8,22770.3,0.00,0,0,0,0,18.06708301009038,False
1035,Ok,2024-02-17 12:15:00,1708152300,22774.15,22809.15,22710.8,22738.3,0.00,0,0,0,0,22.999232051225523,False
1034,Ok,2024-02-17 12:20:00,1708152600,22738.65,22948.45,22738.65,22801.85,0.00,0,0,0,0,20.218616574801672,False
1033,Ok,2024-02-17 12:25:00,1708152900,22791.5,22961.5,22103.45,22103.45,0.00,0,0,0,0,21.427245513552073,False
1032,Ok,2024-02-19 09:15:00,1708314300,22104.1,22104.1,22064.15,22084.55,0.00,0,0,0,0,23.600580396027617,False
1031,Ok,2024-02-19 09:20:00,1708314600,22084.5,22092.7,22074.75,22079.65,0.00,0,0,0,0,27.257971780195646,False
1030,Ok,2024-02-19 09:25:00,1708314900,22080.7,22083.3,22068.2,22072.75,0.00,0,0,0,0,32.9367195012961,False
1029,Ok,2024-02-19 09:30:00,1708315200,22071.75,22087.45,22050.85,22083.1,0.00,0,0,0,0,41.060955738511836,False
1028,Ok,2024-02-19 09:35:00,1708315500,22084.4,22091.95,22074.25,22075.7,0.00,0,0,0,0,56.17951836531642,False
1027,Ok,2024-02-19 09:40:00,1708315800,22076.35,22084.05,22061.4,22062.05,0.00,0,0,0,0,80.61006847350194,False
1026,Ok,2024-02-19 09:45:00,1708316100,22062.3,22069.35,22045.05,22059.95,0.00,0,0,0,0,78.34901892476861,False
1025,Ok,2024-02-19 09:50:00,1708316400,22060.65,22060.65,22025.6,22030.5,0.00,0,0,0,0,74.86772267391154,False
1024,Ok,2024-02-19 09:55:00,1708316700,22029.55,22034.9,22021.7,22025.35,0.00,0,0,0,0,71.81298858204994,False
1023,Ok,2024-02-19 10:00:00,1708317000,22024.85,22051.95,22024.85,22039.4,0.00,0,0,0,0,69.87808442608042,False
1022,Ok,2024-02-19 10:05:00,1708317300,22039.85,22061.5,22038.45,22061.5,0.00,0,0,0,0,69.35607425409022,False
1021,Ok,2024-02-19 10:10:00,1708317600,22059.9,22065.15,22051.3,22065.15,0.00,0,0,0,0,70.34047016948443,False
1020,Ok,2024-02-19 10:15:00,1708317900,22065.25,22076.7,22064.9,22068.25,0.00,0,0,0,0,72.66041819705728,False
1019,Ok,2024-02-19 10:20:00,1708318200,22067.25,22097.35,22067.05,22093.7,0.00,0,0,0,0,75.99450346667129,False
1018,Ok,2024-02-19 10:25:00,1708318500,22093.3,22105.45,22091.6,22092.55,0.00,0,0,0,0,80.026793639396,False
1017,Ok,2024-02-19 10:30:00,1708318800,22091.55,22096.45,22087.15,22091.2,0.00,0,0,0,0,84.52002299182695,False
1016,Ok,2024-02-19 10:35:00,1708319100,22090.65,22093.55,22076.55,22092.7,0.00,0,0,0,0,89.31664082527277,False
1015,Ok,2024-02-19 10:40:00,1708319400,22093.55,22093.55,22079.9,22086.05,0.00,0,0,0,0,94.31658879484456,False
1014,Ok,2024-02-19 10:45:00,1708319700,22087.05,22100.35,22085.45,22095.6,0.00,0,0,0,0,99.45652081023454,False
1013,Ok,2024-02-19 10:50:00,1708320000,22094.0,22097.95,22083.15,22094.3,0.00,0,0,0,0,99.51783184473712,False
1012,Ok,2024-02-19 10:55:00,1708320300,22093.9,22118.7,22088.5,22113.8,0.00,0,0,0,0,99.52280472300143,False
1011,Ok,2024-02-19 11:00:00,1708320600,22113.65,22117.4,22102.15,22104.5,0.00,0,0,0,0,99.54768233866992,False
1010,Ok,2024-02-19 11:05:00,1708320900,22106.5,22112.3,22104.05,22111.8,0.00,0,0,0,0,99.57871981096332,False
1009,Ok,2024-02-19 11:10:00,1708321200,22112.3,22128.05,22105.6,22125.2,0.00,0,0,0,0,99.65463033668289,False
1008,Ok,2024-02-19 11:15:00,1708321500,22125.65,22150.25,22125.6,22146.15,0.00,0,0,0,0,99.78527032424769,False
1007,Ok,2024-02-19 11:20:00,1708321800,22146.6,22148.4,22124.8,22126.95,0.00,0,0,0,0,99.87928180204986,False
1006,Ok,2024-02-19 11:25:00,1708322100,22127.3,22131.55,22112.65,22121.0,0.00,0,0,0,0,99.99735607687795,False
1005,Ok,2024-02-19 11:30:00,1708322400,22121.2,22125.5,22106.8,22117.85,0.00,0,0,0,0,100.0,False
1004,Ok,2024-02-19 11:35:00,1708322700,22117.2,22124.85,22111.7,22119.7,0.00,0,0,0,0,100.0,False
1003,Ok,2024-02-19 11:40:00,1708323000,22118.3,22137.0,22118.3,22137.0,0.00,0,0,0,0,100.0,False
1002,Ok,2024-02-19 11:45:00,1708323300,22136.55,22139.15,22127.25,22133.35,0.00,0,0,0,0,100.0,False
1001,Ok,2024-02-19 11:50:00,1708323600,22133.1,22141.65,22129.9,22138.55,0.00,0,0,0,0,99.99999999999999,False
1000,Ok,2024-02-19 11:55:00,1708323900,22139.3,22157.35,22135.5,22148.55,0.00,0,0,0,0,100.0,True
999,Ok,2024-02-19 12:00:00,1708324200,22148.9,22150.6,22131.45,22140.05,0.00,0,0,0,0,99.99999999999999,True
998,Ok,2024-02-19 12:05:00,1708324500,22139.75,22147.55,22134.25,22143.85,0.00,0,0,0,0,100.0,True
997,Ok,2024-02-19 12:10:00,1708324800,22143.25,22156.0,22141.25,22150.1,0.00,0,0,0,0,99.99999999999999,True
996,Ok,2024-02-19 12:15:00,1708325100,22150.6,22157.25,22144.85,22145.75,0.00,0,0,0,0,99.99999999999999,False
995,Ok,2024-02-19 12:20:00,1708325400,22145.8,22155.65,22140.4,22153.4,0.00,0,0,0,0,100.0,True
994,Ok,2024-02-19 12:25:00,1708325700,22152.45,22156.15,22136.85,22139.75,0.00,0,0,0,0,100.0,True
993,Ok,2024-02-19 12:30:00,1708326000,22140.3,22151.95,22140.3,22146.4,0.00,0,0,0,0,99.99999999999999,True
992,Ok,2024-02-19 12:35:00,1708326300,22146.0,22156.8,22142.1,22153.65,0.00,0,0,0,0,100.0,True
991,Ok,2024-02-19 12:40:00,1708326600,22154.1,22166.95,22149.15,22161.15,0.00,0,0,0,0,100.0,True
990,Ok,2024-02-19 12:45:00,1708326900,22161.2,22161.8,22150.15,22152.45,0.00,0,0,0,0,100.0,True
989,Ok,2024-02-19 12:50:00,1708327200,22153.05,22165.0,22152.45,22156.4,0.00,0,0,0,0,100.0,True
988,Ok,2024-02-19 12:55:00,1708327500,22156.8,22161.75,22155.2,22157.4,0.00,0,0,0,0,100.0,True
987,Ok,2024-02-19 13:00:00,1708327800,22158.1,22164.9,22152.75,22154.15,0.00,0,0,0,0,100.0,True
986,Ok,2024-02-19 13:05:00,1708328100,22154.2,22163.8,22147.65,22158.85,0.00,0,0,0,0,100.0,True
985,Ok,2024-02-19 13:10:00,1708328400,22159.4,22166.35,22154.55,22165.1,0.00,0,0,0,0,100.0,True
984,Ok,2024-02-19 13:15:00,1708328700,22165.8,22171.4,22156.95,22160.65,0.00,0,0,0,0,100.0,True
983,Ok,2024-02-19 13:20:00,1708329000,22161.05,22163.8,22157.3,22162.75,0.00,0,0,0,0,100.0,True
982,Ok,2024-02-19 13:25:00,1708329300,22163.1,22163.85,22132.0,22142.95,0.00,0,0,0,0,99.99999999999999,True
981,Ok,2024-02-19 13:30:00,1708329600,22143.25,22147.9,22133.4,22143.45,0.00,0,0,0,0,100.0,True
980,Ok,2024-02-19 13:35:00,1708329900,22144.2,22149.4,22138.6,22148.0,0.00,0,0,0,0,100.0,True
979,Ok,2024-02-19 13:40:00,1708330200,22148.95,22156.05,22142.55,22155.3,0.00,0,0,0,0,100.0,True
978,Ok,2024-02-19 13:45:00,1708330500,22154.95,22163.3,22153.7,22160.15,0.00,0,0,0,0,100.0,True
977,Ok,2024-02-19 13:50:00,1708330800,22160.55,22171.65,22159.9,22165.65,0.00,0,0,0,0,100.0,True
976,Ok,2024-02-19 13:55:00,1708331100,22165.4,22171.2,22159.85,22161.85,0.00,0,0,0,0,100.0,True
975,Ok,2024-02-19 14:00:00,1708331400,22161.55,22167.25,22154.95,22166.4,0.00,0,0,0,0,100.0,True
974,Ok,2024-02-19 14:05:00,1708331700,22167.0,22169.85,22160.6,22161.0,0.00,0,0,0,0,100.0,True
973,Ok,2024-02-19 14:10:00,1708332000,22157.1,22164.8,22152.35,22157.5,0.00,0,0,0,0,99.99999999999999,True
972,Ok,2024-02-19 14:15:00,1708332300,22157.8,22167.6,22155.2,22162.85,0.00,0,0,0,0,99.99999999999999,True
971,Ok,2024-02-19 14:20:00,1708332600,22162.75,22181.65,22162.05,22181.45,0.00,0,0,0,0,100.0,True
970,Ok,2024-02-19 14:25:00,1708332900,22180.6,22186.3,22179.65,22182.15,0.00,0,0,0,0,100.0,True
969,Ok,2024-02-19 14:30:00,1708333200,22183.25,22184.2,22169.85,22170.75,0.00,0,0,0,0,100.0,True
968,Ok,2024-02-19 14:35:00,1708333500,22170.95,22176.65,22162.15,22164.85,0.00,0,0,0,0,100.0,True
967,Ok,2024-02-19 14:40:00,1708333800,22163.8,22170.0,22158.1,22161.55,0.00,0,0,0,0,100.0,True
966,Ok,2024-02-19 14:45:00,1708334100,22162.25,22163.95,22138.7,22145.25,0.00,0,0,0,0,99.99999999999999,True
965,Ok,2024-02-19 14:50:00,1708334400,22144.65,22159.15,22134.5,22151.5,0.00,0,0,0,0,100.0,True
964,Ok,2024-02-19 14:55:00,1708334700,22152.05,22158.35,22124.1,22129.0,0.00,0,0,0,0,99.99999999999999,True
963,Ok,2024-02-19 15:00:00,1708335000,22132.6,22156.15,22127.05,22133.55,0.00,0,0,0,0,99.99999999999999,True
962,Ok,2024-02-19 15:05:00,1708335300,22134.85,22135.7,22098.1,22103.4,0.00,0,0,0,0,99.95915766404926,False
961,Ok,2024-02-19 15:10:00,1708335600,22104.1,22119.85,22100.45,22117.75,0.00,0,0,0,0,99.93221986858,False
960,Ok,2024-02-19 15:15:00,1708335900,22118.5,22134.75,22112.7,22129.45,0.00,0,0,0,0,99.91667450623756,False
959,Ok,2024-02-19 15:20:00,1708336200,22129.95,22134.1,22121.75,22123.25,0.00,0,0,0,0,99.90994923413619,False
958,Ok,2024-02-19 15:25:00,1708336500,22123.7,22126.2,22099.2,22099.2,0.00,0,0,0,0,99.83743895982101,False
957,Ok,2024-02-20 09:15:00,1708400700,22107.8,22107.8,22057.6,22062.7,0.00,0,0,0,0,96.91130285087013,False
956,Ok,2024-02-20 09:20:00,1708401000,22063.85,22081.2,22059.15,22070.5,0.00,0,0,0,0,94.18803369283421,False
955,Ok,2024-02-20 09:25:00,1708401300,22070.8,22096.3,22070.8,22093.0,0.00,0,0,0,0,91.71298199950297,False
954,Ok,2024-02-20 09:30:00,1708401600,22089.8,22091.55,22072.2,22076.15,0.00,0,0,0,0,89.53845399695092,False
953,Ok,2024-02-20 09:35:00,1708401900,22076.05,22099.25,22074.7,22094.15,0.00,0,0,0,0,87.71918755073958,False
952,Ok,2024-02-20 09:40:00,1708402200,22095.0,22119.7,22091.55,22103.2,0.00,0,0,0,0,86.30164312604629,False
951,Ok,2024-02-20 09:45:00,1708402500,22103.45,22112.65,22080.55,22080.55,0.00,0,0,0,0,85.30667915307029,False
950,Ok,2024-02-20 09:50:00,1708402800,22079.2,22086.6,22059.05,22066.4,0.00,0,0,0,0,84.71439262887606,False
949,Ok,2024-02-20 09:55:00,1708403100,22066.35,22078.0,22046.65,22074.65,0.00,0,0,0,0,84.4728708540965,False
948,Ok,2024-02-20 10:00:00,1708403400,22074.9,22082.15,22055.65,22063.55,0.00,0,0,0,0,84.39245594159351,False
947,Ok,2024-02-20 10:05:00,1708403700,22064.25,22095.45,22062.95,22090.45,0.00,0,0,0,0,84.68691587078098,False
946,Ok,2024-02-20 10:10:00,1708404000,22092.4,22097.95,22075.5,22097.95,0.00,0,0,0,0,85.38914132917807,False
945,Ok,2024-02-20 10:15:00,1708404300,22099.2,22129.1,22096.35,22127.9,0.00,0,0,0,0,86.53732828500698,True
944,Ok,2024-02-20 10:20:00,1708404600,22127.55,22128.1,22114.8,22124.85,0.00,0,0,0,0,88.13645593539165,True
943,Ok,2024-02-20 10:25:00,1708404900,22124.5,22132.0,22111.9,22130.55,0.00,0,0,0,0,90.15353955173293,True
942,Ok,2024-02-20 10:30:00,1708405200,22130.75,22136.1,22118.3,22126.9,0.00,0,0,0,0,91.71023382561452,True
941,Ok,2024-02-20 10:35:00,1708405500,22126.7,22127.25,22105.8,22116.7,0.00,0,0,0,0,93.57990520251647,True
940,Ok,2024-02-20 10:40:00,1708405800,22117.65,22120.95,22093.85,22094.45,0.00,0,0,0,0,95.72305159492632,True
939,Ok,2024-02-20 10:45:00,1708406100,22094.3,22104.4,22094.3,22102.0,0.00,0,0,0,0,98.0990422413737,True
938,Ok,2024-02-20 10:50:00,1708406400,22103.05,22108.9,22083.05,22089.75,0.00,0,0,0,0,99.98983266417555,True
937,Ok,2024-02-20 10:55:00,1708406700,22088.85,22106.65,22086.8,22096.05,0.00,0,0,0,0,99.98929335108892,True
936,Ok,2024-02-20 11:00:00,1708407000,22096.25,22098.65,22087.3,22093.1,0.00,0,0,0,0,99.98851967298741,True
935,Ok,2024-02-20 11:05:00,1708407300,22093.55,22102.05,22089.35,22099.2,0.00,0,0,0,0,99.98769666426341,True
934,Ok,2024-02-20 11:10:00,1708407600,22098.7,22103.05,22089.2,22099.35,0.00,0,0,0,0,99.98707801260528,True
933,Ok,2024-02-20 11:15:00,1708407900,22098.55,22113.6,22098.55,22111.75,0.00,0,0,0,0,99.98698093028008,True
932,Ok,2024-02-20 11:20:00,1708408200,22114.9,22125.75,22113.15,22125.1,0.00,0,0,0,0,99.98777987625766,True
931,Ok,2024-02-20 11:25:00,1708408500,22125.25,22126.1,22112.55,22123.1,0.00,0,0,0,0,99.98989934163535,False
930,Ok,2024-02-20 11:30:00,1708408800,22123.05,22139.45,22121.7,22138.1,0.00,0,0,0,0,99.99380593313262,False
929,Ok,2024-02-20 11:35:00,1708409100,22137.45,22138.55,22111.25,22113.25,0.00,0,0,0,0,100.0,False
928,Ok,2024-02-20 11:40:00,1708409400,22112.9,22122.7,22109.1,22120.25,0.00,0,0,0,0,100.0,True
927,Ok,2024-02-20 11:45:00,1708409700,22119.55,22127.1,22117.9,22125.5,0.00,0,0,0,0,100.0,True
926,Ok,2024-02-20 11:50:00,1708410000,22125.15,22129.35,22113.7,22126.7,0.00,0,0,0,0,100.0,True
925,Ok,2024-02-20 11:55:00,1708410300,22126.95,22144.45,22122.05,22140.3,0.00,0,0,0,0,100.0,True
924,Ok,2024-02-20 12:00:00,1708410600,22139.2,22165.45,22137.75,22161.6,0.00,0,0,0,0,99.99999999999999,False
923,Ok,2024-02-20 12:05:00,1708410900,22162.2,22173.05,22151.05,22173.05,0.00,0,0,0,0,100.0,False
922,Ok,2024-02-20 12:10:00,1708411200,22173.15,22177.4,22156.9,22159.8,0.00,0,0,0,0,100.0,False
921,Ok,2024-02-20 12:15:00,1708411500,22159.35,22161.9,22148.7,22152.25,0.00,0,0,0,0,99.99999999999999,False
920,Ok,2024-02-20 12:20:00,1708411800,22152.8,22162.8,22146.35,22162.6,0.00,0,0,0,0,100.0,False
919,Ok,2024-02-20 12:25:00,1708412100,22162.35,22162.8,22152.85,22159.85,0.00,0,0,0,0,100.0,False
918,Ok,2024-02-20 12:30:00,1708412400,22159.15,22165.0,22153.4,22160.05,0.00,0,0,0,0,99.99999999999999,False
917,Ok,2024-02-20 12:35:00,1708412700,22159.2,22161.35,22148.55,22155.7,0.00,0,0,0,0,100.0,False
916,Ok,2024-02-20 12:40:00,1708413000,22155.2,22163.5,22153.55,22161.95,0.00,0,0,0,0,100.0,False
915,Ok,2024-02-20 12:45:00,1708413300,22160.05,22164.45,22150.4,22158.35,0.00,0,0,0,0,100.0,False
914,Ok,2024-02-20 12:50:00,1708413600,22158.2,22161.65,22152.85,22156.75,0.00,0,0,0,0,99.99999999999999,True
913,Ok,2024-02-20 12:55:00,1708413900,22156.4,22167.1,22149.4,22151.05,0.00,0,0,0,0,100.0,True
912,Ok,2024-02-20 13:00:00,1708414200,22150.5,22156.95,22146.15,22155.65,0.00,0,0,0,0,100.0,True
911,Ok,2024-02-20 13:05:00,1708414500,22154.85,22158.85,22151.35,22156.15,0.00,0,0,0,0,100.0,True
910,Ok,2024-02-20 13:10:00,1708414800,22155.7,22162.4,22141.85,22145.05,0.00,0,0,0,0,100.0,False
909,Ok,2024-02-20 13:15:00,1708415100,22144.5,22148.5,22133.5,22141.75,0.00,0,0,0,0,100.0,True
908,Ok,2024-02-20 13:20:00,1708415400,22141.8,22157.15,22141.15,22152.7,0.00,0,0,0,0,100.0,True
907,Ok,2024-02-20 13:25:00,1708415700,22152.9,22173.6,22151.1,22166.85,0.00,0,0,0,0,100.0,True
906,Ok,2024-02-20 13:30:00,1708416000,22165.95,22170.15,22157.75,22166.75,0.00,0,0,0,0,100.0,True
905,Ok,2024-02-20 13:35:00,1708416300,22166.35,22166.75,22153.15,22160.85,0.00,0,0,0,0,100.0,True
904,Ok,2024-02-20 13:40:00,1708416600,22159.55,22164.6,22151.45,22163.2,0.00,0,0,0,0,100.0,True
903,Ok,2024-02-20 13:45:00,1708416900,22162.95,22164.4,22149.3,22156.8,0.00,0,0,0,0,100.0,True
902,Ok,2024-02-20 13:50:00,1708417200,22156.7,22157.5,22131.95,22135.0,0.00,0,0,0,0,100.0,True
901,Ok,2024-02-20 13:55:00,1708417500,22134.3,22136.4,22122.15,22130.55,0.00,0,0,0,0,100.0,True
900,Ok,2024-02-20 14:00:00,1708417800,22129.25,22140.4,22087.85,22091.15,0.00,0,0,0,0,96.33908398823928,False
899,Ok,2024-02-20 14:05:00,1708418100,22091.25,22117.6,22083.05,22116.2,0.00,0,0,0,0,92.79897122833697,False
898,Ok,2024-02-20 14:10:00,1708418400,22115.7,22125.0,22107.85,22123.8,0.00,0,0,0,0,89.41223825972327,False
897,Ok,2024-02-20 14:15:00,1708418700,22123.15,22141.65,22121.45,22132.7,0.00,0,0,0,0,86.22194467519046,False
896,Ok,2024-02-20 14:20:00,1708419000,22133.3,22148.7,22128.05,22145.8,0.00,0,0,0,0,83.28463151531784,False
895,Ok,2024-02-20 14:25:00,1708419300,22146.7,22156.35,22137.75,22148.5,0.00,0,0,0,0,80.67305592890989,False
894,Ok,2024-02-20 14:30:00,1708419600,22148.3,22158.7,22145.9,22157.85,0.00,0,0,0,0,78.47693654301352,False
893,Ok,2024-02-20 14:35:00,1708419900,22156.25,22159.85,22134.95,22136.6,0.00,0,0,0,0,76.79850725321063,False
892,Ok,2024-02-20 14:40:00,1708420200,22137.75,22143.65,22130.95,22138.9,0.00,0,0,0,0,75.73908047272587,False
891,Ok,2024-02-20 14:45:00,1708420500,22139.1,22145.5,22130.5,22131.5,0.00,0,0,0,0,75.37613558202085,False
890,Ok,2024-02-20 14:50:00,1708420800,22131.1,22145.85,22130.75,22143.2,0.00,0,0,0,0,75.73908047272637,False
889,Ok,2024-02-20 14:55:00,1708421100,22142.75,22143.45,22134.75,22137.7,0.00,0,0,0,0,76.7985072532111,False
888,Ok,2024-02-20 15:00:00,1708421400,22137.35,22182.65,22137.35,22176.6,0.00,0,0,0,0,78.47693654301426,False
887,Ok,2024-02-20 15:05:00,1708421700,22176.35,22196.05,22175.25,22194.1,0.00,0,0,0,0,76.18188752709813,False
886,Ok,2024-02-20 15:10:00,1708422000,22195.5,22203.95,22187.25,22200.85,0.00,0,0,0,0,70.91802066397551,False
885,Ok,2024-02-20 15:15:00,1708422300,22201.45,22211.9,22197.95,22205.1,0.00,0,0,0,0,65.10379980328597,False
884,Ok,2024-02-20 15:20:00,1708422600,22205.95,22213.4,22201.85,22211.35,0.00,0,0,0,0,58.144453426031596,False
883,Ok,2024-02-20 15:25:00,1708422900,22212.35,22214.95,22199.4,22208.15,0.00,0,0,0,0,54.99834861343382,False
882,Ok,2024-02-21 09:15:00,1708487100,22234.65,22234.65,22201.75,22218.4,0.00,0,0,0,0,51.008672901746365,False
881,Ok,2024-02-21 09:20:00,1708487400,22218.85,22220.8,22196.2,22211.95,0.00,0,0,0,0,50.61206102337711,False
880,Ok,2024-02-21 09:25:00,1708487700,22210.6,22219.8,22194.7,22207.25,0.00,0,0,0,0,40.907874920654066,False
879,Ok,2024-02-21 09:30:00,1708488000,22207.3,22212.1,22190.3,22209.1,0.00,0,0,0,0,33.01134398072429,False
878,Ok,2024-02-21 09:35:00,1708488300,22209.15,22238.35,22207.35,22232.9,0.00,0,0,0,0,22.340268786796003,False
877,Ok,2024-02-21 09:40:00,1708488600,22232.4,22235.4,22218.55,22232.8,0.00,0,0,0,0,15.264934678132626,False
876,Ok,2024-02-21 09:45:00,1708488900,22233.0,22242.7,22229.35,22232.2,0.00,0,0,0,0,10.730047545458156,False
875,Ok,2024-02-21 09:50:00,1708489200,22233.75,22246.3,22229.45,22233.5,0.00,0,0,0,0,8.109442242161435,False
874,Ok,2024-02-21 09:55:00,1708489500,22233.85,22248.45,22222.75,22241.5,0.00,0,0,0,0,5.880419188649242,False
873,Ok,2024-02-21 10:00:00,1708489800,22242.05,22249.2,22239.45,22244.4,0.00,0,0,0,0,4.707057107064784,False
872,Ok,2024-02-21 10:05:00,1708490100,22245.1,22249.1,22228.55,22247.3,0.00,0,0,0,0,4.338557491527908,False
871,Ok,2024-02-21 10:10:00,1708490400,22247.4,22247.55,22204.1,22213.15,0.00,0,0,0,0,5.0209084934095145,False
