open_time,ImpulseMACD,ImpulseHisto,ImpulseMACDCDSignal
2024-02-16 10:40:00,86.76723285845583,4.4987849383986855,82.26844792005714
2024-02-16 10:45:00,86.53666849577348,2.887432175462493,83.64923632031099
2024-02-16 10:50:00,86.22474448036519,1.502083458020536,84.72266102234465
2024-02-16 10:55:00,86.33691910005655,0.8692018675659057,85.46771723249064
2024-02-16 11:00:00,86.13725511650046,0.19211695865224954,85.9451381578482
2024-02-16 11:05:00,86.35815336685118,0.05807980401530699,86.30007356283588
2024-02-16 11:10:00,85.94159971617773,-0.45000735892043053,86.39160707509816
2024-02-16 11:15:00,85.33059975126889,-0.9248302201404925,86.25542997140938
2024-02-16 11:20:00,84.54214380549092,-1.4773358268357697,86.01947963232669
2024-02-16 11:25:00,83.75538098578181,-1.92944843846999,85.6848294242518
2024-02-16 11:30:00,82.25326266666889,-2.955632776571292,85.20889544324018
2024-02-16 11:35:00,79.81175236860145,-4.684588395553874,84.49634076415532
2024-02-16 11:40:00,77.43874622907606,-6.068908660525878,83.50765488960194
2024-02-16 11:45:00,74.87932779515904,-7.377446280960513,82.25677407611956
2024-02-16 11:50:00,73.19698959028028,-7.59743295510917,80.79442254538945
2024-02-16 11:55:00,72.32678089811816,-6.954884000820229,79.28166489893839
2024-02-16 12:00:00,71.62959998757287,-6.129731604288182,77.75933159186106
2024-02-16 12:05:00,70.78065458256606,-5.449622651192229,76.23027723375829
2024-02-16 12:10:00,70.14187406220663,-4.575791291154417,74.71766535336104
2024-02-16 12:15:00,68.84848900746874,-4.379757050425624,73.22824605789437
2024-02-16 12:20:00,66.79614461107121,-4.985922807097566,71.78206741816878
2024-02-16 12:25:00,64.48394959903453,-5.858695971351864,70.3426455703864
2024-02-16 12:30:00,62.695506829270016,-6.293380856017592,68.98888768528761
2024-02-16 12:35:00,61.601047772168386,-6.09940193332902,67.7004497054974
2024-02-16 12:40:00,60.7221714325824,-5.688877221188804,66.4110486537712
2024-02-16 12:45:00,59.86662993795835,-5.237422043633458,65.10405198159181
2024-02-16 12:50:00,59.57996526424904,-4.279565681974219,63.85953094622326
2024-02-16 12:55:00,59.73497524241975,-2.9682336127160767,62.70320885513583
2024-02-16 13:00:00,59.35504555008447,-2.29333625423088,61.64838180431535
2024-02-16 13:05:00,59.02809842764327,-1.7571671340689718,60.785265561712244
2024-02-16 13:10:00,58.55019558010099,-1.5757639795075278,60.12595955960852
2024-02-16 13:15:00,56.978283879921946,-2.5124286853145676,59.490712565236514
2024-02-16 13:20:00,55.42636048858185,-3.3782757118117104,58.80463620039356
2024-02-16 13:25:00,53.72113289271874,-4.305610136578856,58.0267430292976
2024-02-16 13:30:00,51.82336363857394,-5.309683135236504,57.13304677381044
2024-02-16 13:35:00,50.99943205867385,-5.180222136739353,56.1796541954132
2024-02-16 13:40:00,50.14653818428269,-4.967734115781951,55.11427230006464
2024-02-16 13:45:00,49.58785770952818,-4.441171497141312,54.02902920666949
2024-02-16 13:50:00,48.82326539514179,-4.071893474583099,52.89515886972489
2024-02-16 13:55:00,47.92949694384879,-3.785584299625853,51.71508124347464
2024-02-16 14:00:00,46.69840578247022,-3.8744667835097886,50.572872565980006
2024-02-16 14:05:00,45.30389259410731,-4.144261316931079,49.44815391103839
2024-02-16 14:10:00,43.03412250090332,-5.226585811044465,48.26070831194779
2024-02-16 14:15:00,41.28942014293716,-5.80085000282876,47.09027014576592
2024-02-16 14:20:00,38.591161924687185,-7.120411539524667,45.71157346421185
2024-02-16 14:25:00,37.216175773748546,-7.0586907559595105,44.274866529708056
2024-02-16 14:30:00,35.66267365327076,-7.064950203519807,42.727623856790565
2024-02-16 14:35:00,35.071894849552336,-6.127798946617176,41.19969379616951
2024-02-16 14:40:00,33.80368656942301,-5.826472740699195,39.6301593101222
2024-02-16 14:45:00,32.81643183820779,-5.271285922551925,38.087717760759716
2024-02-16 14:50:00,31.64391211047041,-4.9260300409963165,36.569942151466726
2024-02-16 14:55:00,30.093929592621862,-5.038213346813592,35.132142939435454
2024-02-16 15:00:00,29.092129291053425,-4.684759109283831,33.776888400337256
2024-02-16 15:05:00,27.738851316902583,-4.83222479368083,32.57107611058341
2024-02-16 15:10:00,25.909575022749777,-5.40521211550044,31.314787138250217
2024-02-16 15:15:00,23.764482949191006,-6.228282999717017,29.992765948908023
2024-02-16 15:20:00,21.209545459376386,-7.242959446178752,28.452504905555138
2024-02-16 15:25:00,19.452394372307026,-7.405522511346337,26.857916883653363
2024-02-17 09:15:00,46.479193430157466,18.10319192517636,28.376001504981105
2024-02-17 09:20:00,83.21851351491205,49.11200074277076,34.106512772141286
2024-02-17 09:25:00,94.252741714281,53.01747203973314,41.23526967454786
2024-02-17 09:30:00,120.0302875316629,68.6907780526029,51.33950947906002
2024-02-17 09:35:00,156.46592302834324,90.82340558134537,65.64251744699787
2024-02-17 09:40:00,185.73532894839445,102.33439439854718,83.40093454984728
2024-02-17 09:45:00,216.59018142151035,111.7641692636276,104.82601215788276
2024-02-17 09:50:00,267.09400183995604,134.94749452867552,132.14650731128052
2024-02-17 09:55:00,309.1917216862821,144.85195578455992,164.3397659017222
2024-02-17 11:30:00,329.6239427235123,133.82364912252848,195.80029360098382
2024-02-17 11:35:00,347.4227028953246,122.26638825207272,225.1563146432519
2024-02-17 11:40:00,348.0097645879432,94.65822518095106,253.35153940699215
2024-02-17 11:45:00,357.166762338853,77.46672573106196,279.70003660779105
2024-02-17 11:50:00,367.65839553627666,64.49252864982634,303.1658668864503
2024-02-17 11:55:00,368.51919726740016,45.0440116788381,323.47518558856206
2024-02-17 12:00:00,363.21503992552607,23.448203392073367,339.7668365334527
2024-02-17 12:05:00,376.7854688934094,24.8306915762397,351.9547773171697
2024-02-17 12:10:00,384.57225859858227,24.24186606893477,360.3303925296475
2024-02-17 12:15:00,384.64969433354054,18.205329402778773,366.44436493076176
2024-02-17 12:20:00,388.0441731613719,17.086311534382617,370.95786162698926
2024-02-17 12:25:00,340.576582295962,-29.555370187473784,370.1319524834358
2024-02-19 09:15:00,287.15367152955514,-75.19904864173645,362.3527201712916
2024-02-19 09:20:00,238.53256294284074,-109.47284249584686,348.0054054386876
2024-02-19 09:25:00,193.67507240608393,-134.90320804801297,328.5782804540969
2024-02-19 09:30:00,152.65746419911738,-152.52553006315634,305.1829942622737
2024-02-19 09:35:00,116.03514347741657,-160.17559240530238,276.21073588271895
2024-02-19 09:40:00,81.79094891188288,-160.77741922786947,242.56836813975235
2024-02-19 09:45:00,50.00801405075981,-155.37794516868357,205.38595921944338
2024-02-19 09:50:00,19.442974775491166,-144.9872957344099,164.43027050990108
2024-02-19 09:55:00,0.0,-126.58842803257195,126.58842803257195
2024-02-19 10:00:00,0.0,-94.68246452928805,94.68246452928805
2024-02-19 10:05:00,0.0,-68.17884642452798,68.17884642452798
2024-02-19 10:10:00,0.0,-46.65939393496309,46.65939393496309
2024-02-19 10:15:00,0.0,-29.697453468394492,29.697453468394492
2024-02-19 10:20:00,0.0,-16.80465974868154,16.80465974868154
2024-02-19 10:25:00,0.0,-7.716776536250109,7.716776536250109
2024-02-19 10:30:00,-3.038053378862969,-4.860822422932769,1.8227690440697997
2024-02-19 10:35:00,-13.777574387771892,-11.909171302590241,-1.8684030851816513
2024-02-19 10:40:00,-23.54664276398762,-19.0619460383629,-4.48469672562472
2024-02-19 10:45:00,-31.562768687446805,-23.571097663216886,-7.9916710242299205
2024-02-19 10:50:00,-38.783741771851055,-26.48276610630435,-12.300975665546705
2024-02-19 10:55:00,-43.58841921806015,-26.444285861617875,-17.14413335644228
2024-02-19 11:00:00,-48.00977877114565,-25.53122555124274,-22.478553219902906
2024-02-19 11:05:00,-51.72035940624119,-23.495099585644816,-28.22525982059637
2024-02-19 11:10:00,-53.791036183225515,-19.588994564492978,-34.20204161873254
2024-02-19 11:15:00,-53.70790390531329,-13.875878894752937,-39.83202501056035
2024-02-19 11:20:00,-54.223995600888884,-9.89792378887109,-44.326071812017794
2024-02-19 11:25:00,-55.442983335949975,-7.572873682603031,-47.870109653346944
2024-02-19 11:30:00,-56.73856045057619,-6.071140601325979,-50.66741984925021
2024-02-19 11:35:00,-57.632144134811824,-4.870457356343749,-52.761686778468075
2024-02-19 11:40:00,-57.11147539219746,-2.847226816603019,-54.26424857559444
2024-02-19 11:45:00,-56.43895200030602,-1.2381286214715317,-55.200823378834485
2024-02-19 11:50:00,-55.35436570157617,0.2502361545177507,-55.60460185609392
2024-02-19 11:55:00,-53.213173488049506,2.3272214019137536,-55.54039488996326
2024-02-19 12:00:00,-51.707728935001796,3.6104242915935174,-55.318153226595314
2024-02-19 12:05:00,-50.13869755281485,4.725533668438906,-54.86423122125375
2024-02-19 12:10:00,-47.972733615395555,6.061469859129929,-54.034203474525484
2024-02-19 12:15:00,-45.961148761522054,6.875564525330752,-52.836713286852806
2024-02-19 12:20:00,-43.82408166527239,7.478402458298255,-51.30248412357064
2024-02-19 12:25:00,-42.273114984640415,7.380662426979448,-49.65377741161986
2024-02-19 12:30:00,-40.62682034674799,7.270053547809866,-47.89687389455786
2024-02-19 12:35:00,-38.558423641181435,7.472234468888118,-46.03065811006955
2024-02-19 12:40:00,-35.865391432209435,8.23773533832233,-44.103126770531766
2024-02-19 12:45:00,-33.82803977499498,8.288454866647143,-42.11649464164212
2024-02-19 12:50:00,-31.60965546647276,8.448056721131351,-40.05771218760411
2024-02-19 12:55:00,-29.57746806830619,8.436325725176886,-38.013793793483075
2024-02-19 13:00:00,-27.683729843043693,8.299239626164002,-35.982969469207696
2024-02-19 13:05:00,-25.79921414322598,8.180992267976563,-33.980206411202545
2024-02-19 13:10:00,-23.634417128832865,8.274822853946617,-31.909239982779482
2024-02-19 13:15:00,-21.565218153558817,8.22606602997742,-29.791284183536238
2024-02-19 13:20:00,-19.831880111090868,7.878677013546419,-27.710557124637287
2024-02-19 13:25:00,-19.13154866527475,6.719692596369796,-25.851241261644546
2024-02-19 13:30:00,-18.975925199374615,5.225081109423222,-24.201006308797837
2024-02-19 13:35:00,-18.498886144730932,4.245368017206701,-22.744254161937633
2024-02-19 13:40:00,-17.455155347211985,3.9421751790485153,-21.3973305262605
2024-02-19 13:45:00,-15.914946712204255,4.174741243962973,-20.08968795616723
2024-02-19 13:50:00,-13.913602632983384,4.855461822045779,-18.769064455029163
2024-02-19 13:55:00,-12.219889558415161,5.2808940554564785,-17.50078361387164
2024-02-19 14:00:00,-10.667320644548454,5.622585468322036,-16.28990611287049
2024-02-19 14:05:00,-9.283659299064311,5.834222279136561,-15.117881578200873
2024-02-19 14:10:00,-8.38413603812296,5.539588581505491,-13.923724619628452
2024-02-19 14:15:00,-7.213538892450742,5.403253915297277,-12.61679280774802
2024-02-19 14:20:00,-4.863913743989542,6.2378821303427685,-11.10179587433231
2024-02-19 14:25:00,-2.376671898018685,7.049736926403259,-9.426408824421944
2024-02-19 14:30:00,-0.7001001489261398,7.035770168464903,-7.735870317391043
2024-02-19 14:35:00,0.0,6.189914469281778,-6.189914469281778
2024-02-19 14:40:00,0.0,4.832148962791204,-4.832148962791204
2024-02-19 14:45:00,0.0,3.646891113396931,-3.646891113396931
2024-02-19 14:50:00,-0.19439869451525738,2.442574573931779,-2.6369732684470364
2024-02-19 14:55:00,-1.4786979098716984,0.3910044554363088,-1.8697023653080072
2024-02-19 15:00:00,-2.4851842634525383,-1.1408546346998871,-1.3443296287526512
2024-02-19 15:05:00,-5.444166658002359,-4.035364483248284,-1.4088021747540753
2024-02-19 15:10:00,-8.088225473748025,-6.044806235024023,-2.043419238724002
2024-02-19 15:15:00,-9.332361056618538,-6.329801717039825,-3.002559339578713
2024-02-19 15:20:00,-10.577306587456405,-6.399490960382536,-4.177815627073869
2024-02-19 15:25:00,-13.007187351708126,-7.384128685555576,-5.6230586661525495
2024-02-20 09:15:00,-17.478974415014818,-9.91380748052729,-7.56516693448753
2024-02-20 09:20:00,-22.08783347123972,-12.090062672671694,-9.997770798568025
2024-02-20 09:25:00,-24.660282699103846,-12.086780257287804,-12.573502441816041
2024-02-20 09:30:00,-27.656260517782357,-12.285971825485225,-15.370288692297132
2024-02-20 09:35:00,-29.284114283735107,-11.264942521912115,-18.019171761822992
2024-02-20 09:40:00,-29.414873403453385,-9.026074093885352,-20.388799309568032
2024-02-20 09:45:00,-30.606879984406987,-7.854245238418017,-22.75263474598897
2024-02-20 09:50:00,-33.22262561451498,-7.953844309963944,-25.268781304551037
2024-02-20 09:55:00,-35.56397908483996,-7.788887587718719,-27.775091497121238
2024-02-20 10:00:00,-37.71676505553842,-7.693030153914556,-30.02373490162386
2024-02-20 10:05:00,-37.981304593242385,-6.191628455840448,-31.789676137401937
2024-02-20 10:10:00,-37.60901938800089,-4.380594729610394,-33.228424658390495
2024-02-20 10:15:00,-34.72313351617777,-0.7095007468544452,-34.01363276932332
2024-02-20 10:20:00,-32.00313778580676,2.3126087059689695,-34.31574649177573
2024-02-20 10:25:00,-29.126328697715508,5.157357271200453,-34.28368596891596
2024-02-20 10:30:00,-26.372827602048346,7.440408102161101,-33.81323570420945
2024-02-20 10:35:00,-24.611444945123367,8.244992906931458,-32.856437852054825
2024-02-20 10:40:00,-24.088270734107937,7.493088412309994,-31.58135914641793
2024-02-20 10:45:00,-23.863814919088327,6.178327545501816,-30.042142464590142
2024-02-20 10:50:00,-23.95809720480247,4.52591110551657,-28.48400831031904
2024-02-20 10:55:00,-23.776859468533075,3.1702421840673196,-26.947101652600395
2024-02-20 11:00:00,-23.93114597184467,1.8168459536076007,-25.747991925452272
2024-02-20 11:05:00,-23.62657880324332,1.1906843463685703,-24.81726314961189
2024-02-20 11:10:00,-23.23270294984468,0.9297128944482296,-24.16241584429291
2024-02-20 11:15:00,-21.87976767375949,1.7834192896124392,-23.663186963371928
2024-02-20 11:20:00,-19.532034457130067,3.566773563131491,-23.098808020261558
2024-02-20 11:25:00,-17.420245476801938,4.9376708482034,-22.357916325005338
2024-02-20 11:30:00,-14.341791986302269,6.958121790615728,-21.299913776917997
2024-02-20 11:35:00,-12.546982414136437,7.485029719374225,-20.032012133510662
2024-02-20 11:40:00,-11.224216840269946,7.4130572234337,-18.637274063703646
2024-02-20 11:45:00,-9.564169140900049,7.4767741638097505,-17.0409433047098
2024-02-20 11:50:00,-7.939668341005017,7.3582849123449705,-15.297953253349988
2024-02-20 11:55:00,-5.3127667360022315,7.994082493587484,-13.306849229589716
2024-02-20 12:00:00,-1.2247342185619345,9.787111293783608,-11.011845512345543
2024-02-20 12:05:00,0.0,8.841619461553314,-8.841619461553314
2024-02-20 12:10:00,0.0,6.9060366307975425,-6.9060366307975425
2024-02-20 12:15:00,0.0,5.312504187875068,-5.312504187875068
2024-02-20 12:20:00,0.0,3.9183950307487976,-3.9183950307487976
2024-02-20 12:25:00,0.0,2.671259826274359,-2.671259826274359
2024-02-20 12:30:00,0.0,1.6085743661743537,-1.6085743661743537
2024-02-20 12:35:00,0.0,0.726388994951574,-0.726388994951574
2024-02-20 12:40:00,0.0,0.13608157984021496,-0.13608157984021496
2024-02-20 12:45:00,0.0,0.0,0.0
2024-02-20 12:50:00,0.0,0.0,0.0
2024-02-20 12:55:00,0.9976500595257676,0.8868000529117934,0.11085000661397418
2024-02-20 13:00:00,1.8445898467944062,1.5287854127588314,0.31580443403557484
2024-02-20 13:05:00,2.811309337768762,2.1831371995366577,0.6281721382321039
2024-02-20 13:10:00,2.923911513440544,1.9708603181594904,0.9530511952810533
2024-02-20 13:15:00,2.4478501359553775,1.2228155922348378,1.2250345437205397
2024-02-20 13:20:00,2.747312750594574,1.2170212345857483,1.5302915160088257
2024-02-20 13:25:00,4.006058930019208,2.030649755119359,1.9754091748998488
2024-02-20 13:30:00,5.31573520762322,2.7496887874319023,2.566046420191318
2024-02-20 13:35:00,6.047240266867448,2.809278261468636,3.2379620053988116
2024-02-20 13:40:00,6.67737626509188,2.808333570185722,3.869042694906158
2024-02-20 13:45:00,6.893036811579805,2.4630555650308246,4.42998124654898
2024-02-20 13:50:00,5.54688847091893,0.8129539873532643,4.733934483565665
2024-02-20 13:55:00,3.5971303877377068,-1.2116061929720878,4.808736580709795
2024-02-20 14:00:00,0.0,-4.536753232270308,4.536753232270308
2024-02-20 14:05:00,0.0,-4.231496259982022,4.231496259982022
2024-02-20 14:10:00,0.0,-3.7863786010909988,3.7863786010909988
2024-02-20 14:15:00,0.0,-3.19574135579953,3.19574135579953
2024-02-20 14:20:00,0.0,-2.5238257705920355,2.5238257705920355
2024-02-20 14:25:00,0.0,-1.7818950744707156,1.7818950744707156
2024-02-20 14:30:00,0.0,-1.016002095406293,1.016002095406293
2024-02-20 14:35:00,0.0,-0.39968115419307854,0.39968115419307854
2024-02-20 14:40:00,0.0,0.0,0.0
2024-02-20 14:45:00,0.0,0.0,0.0
2024-02-20 14:50:00,0.0,0.0,0.0
2024-02-20 14:55:00,0.0,0.0,0.0
2024-02-20 15:00:00,0.0,0.0,0.0
2024-02-20 15:05:00,0.0,0.0,0.0
2024-02-20 15:10:00,2.97008541948162,2.640075928428107,0.33000949105351335
2024-02-20 15:15:00,7.168262326515105,6.04177924362658,1.126483082888525
2024-02-20 15:20:00,11.286826724950515,8.906251783734156,2.38057494121636
2024-02-20 15:25:00,14.74444016812049,10.725594097112964,4.018846071007526
2024-02-21 09:15:00,18.406752387370943,12.342711606655534,6.064040780715408
2024-02-21 09:20:00,21.058550398494845,12.654670684613343,8.403879713881501
2024-02-21 09:25:00,23.120302427247225,12.147500221449365,10.97280220579786
2024-02-21 09:30:00,24.72826142145277,11.00787461327127,13.720386808181502
2024-02-21 09:35:00,27.79826228028105,10.989179663179431,16.80908261710162
2024-02-21 09:40:00,30.84164877839794,10.935725788083396,19.905922990314544
2024-02-21 09:45:00,33.91056025953003,11.03327083221383,22.8772894273162
2024-02-21 09:50:00,36.63766495705568,10.943615726172236,25.69404923088344
2024-02-21 09:55:00,39.032087579333165,10.639410858314982,28.392676721018184
2024-02-21 10:00:00,41.7862309854936,10.795834420239569,30.990396565254034
2024-02-21 10:05:00,43.84190813603345,10.320027377719576,33.52188075831388
2024-02-21 10:10:00,43.37616821725169,7.603635704492866,35.77253251275882
2024-02-21 10:15:00,42.577990485075134,4.822154743024939,37.755835742050195
2024-02-21 10:20:00,40.75562704589902,1.5600841076690486,39.19554293822997
2024-02-21 10:25:00,37.93520860411809,-2.0485076480807862,39.983716252198874
2024-02-21 10:30:00,36.20054755358433,-4.037611731287242,40.23815928487157
2024-02-21 10:35:00,34.31698334997054,-5.663322423002683,39.980305772973225
2024-02-21 10:40:00,30.930137305484095,-8.149951770394786,39.08008907587888
2024-02-21 10:45:00,27.657265602938423,-9.852938430434328,37.51020403337275
2024-02-21 10:50:00,24.42520213921307,-10.927590116735196,35.352792255948266
2024-02-21 10:55:00,22.641099889053294,-10.407795885984036,33.04889577503733
2024-02-21 11:00:00,22.201962195955275,-8.582930435846517,30.784892631801792
2024-02-21 11:05:00,21.807716195700777,-6.871853008301212,28.67956920400199
2024-02-21 11:10:00,21.912745901630842,-4.986549668761452,26.899295570392294
2024-02-21 11:15:00,21.095971816641395,-4.125037560757239,25.221009377398634
2024-02-21 11:20:00,19.267043639611074,-4.281750214414288,23.548793854025362
2024-02-21 11:25:00,17.37067015577486,-4.671516237171698,22.042186392946558
2024-02-21 11:30:00,16.254487870548473,-4.520723218799201,20.775211089347675
2024-02-21 11:35:00,15.997481655882439,-3.841316046428499,19.838797702310938
2024-02-21 11:40:00,16.44598480143395,-2.7044667800303905,19.150451581464342
2024-02-21 11:45:00,16.371675392274483,-2.130966544336438,18.50264193661092
2024-02-21 11:50:00,16.683301880060753,-1.2499606881457197,17.933262568206473
2024-02-21 11:55:00,17.028600938214367,-0.3619788562791655,17.390579794493533
2024-02-21 12:00:00,16.909261819739186,-0.016127975098545022,16.92538979483773
2024-02-21 12:05:00,16.347077811689815,-0.2538713356011115,16.600949147290926
2024-02-21 12:10:00,16.163016497674107,-0.30374890982784564,16.466765407501953
2024-02-21 12:15:00,16.70802853191708,0.19086971759639226,16.517158814320688
2024-02-21 12:20:00,17.16340743875844,0.5167013152293087,16.646706123529132
2024-02-21 12:25:00,17.169426820761146,0.44233825064010546,16.72708857012104
2024-02-21 12:30:00,17.592652905947034,0.7299001676401531,16.86275273830688
2024-02-21 12:35:00,17.86985287083735,0.8752611335552913,16.994591737282057
2024-02-21 12:40:00,17.5041170289187,0.45669017044727056,17.04742685847143
2024-02-21 12:45:00,17.80323672877421,0.6564793248544447,17.146757403919764
2024-02-21 12:50:00,18.778016370481055,1.3611546822511542,17.4168616882299
2024-02-21 12:55:00,19.7201254636675,1.9080294458827751,17.812096017784725
2024-02-21 13:00:00,20.190128580692544,1.9911325574883243,18.19899602320422
2024-02-21 13:05:00,19.45368766853062,1.000216064240604,18.453471604290016
2024-02-21 13:10:00,19.009796312278922,0.35183920893137355,18.65795710334755
2024-02-21 13:15:00,18.639657907340734,-0.1346330850505595,18.774290992391293
2024-02-21 13:20:00,17.449380205231137,-1.2781916020928001,18.727571807323937
2024-02-21 13:25:00,15.224236980440764,-3.250014821496734,18.4742518019375
2024-02-21 13:30:00,13.447083251001459,-4.543151497850179,17.990234748851638
2024-02-21 13:35:00,13.026625096455973,-4.324566177503989,17.351191273959962
2024-02-21 13:40:00,12.011900719251571,-4.482821138662175,16.494721857913746
2024-02-21 13:45:00,7.49914360783805,-7.58546880864742,15.08461241648547
2024-02-21 13:50:00,2.9456090645362565,-10.30477239594984,13.250381460486096
2024-02-21 13:55:00,0.0,-11.138181870232883,11.138181870232883
2024-02-21 14:00:00,0.0,-9.067108769417246,9.067108769417246
2024-02-21 14:05:00,0.0,-7.128288746613786,7.128288746613786
2024-02-21 14:10:00,-0.02000206077718758,-5.454486469477867,5.43448440870068
2024-02-21 14:15:00,-4.111110700869176,-7.59468467047312,3.483573969603943
2024-02-21 14:20:00,-10.522941845440073,-11.389897265944455,0.8669554205043823
2024-02-21 14:25:00,-18.273721180394205,-15.775607500937944,-2.4981136794562593
2024-02-21 14:30:00,-25.657909735946305,-19.475679018291785,-6.182230717654521
2024-02-21 14:35:00,-34.25175574621244,-23.936484494030285,-10.315271252182153
2024-02-21 14:40:00,-42.88808760353277,-27.80747328429142,-15.08061431924135
2024-02-21 14:45:00,-50.965624933371146,-30.22216339931078,-20.743461534060366
2024-02-21 14:50:00,-57.35237535393753,-30.236427669439664,-27.11594768449787
2024-02-21 14:55:00,-63.92650149824476,-29.70983165402827,-34.21666984421649
2024-02-21 15:00:00,-68.34425948500939,-26.990573109221764,-41.353686375787625
2024-02-21 15:05:00,-69.07330746001753,-21.214024904832414,-47.85928255518512
2024-02-21 15:10:00,-67.99577280726226,-14.6118178490918,-53.383954958170456
2024-02-21 15:15:00,-68.1997000104966,-10.088879466264999,-58.1108205442316
2024-02-21 15:20:00,-70.1965178122482,-8.09183481623485,-62.10468299601335
2024-02-21 15:25:00,-73.43057713933013,-7.932284194894848,-65.49829294443528
2024-02-22 09:15:00,-73.6084291471816,-5.594269067878486,-68.01416007930311
2024-02-22 09:20:00,-74.75240911456785,-4.804911950750267,-69.94749716381759
2024-02-22 09:25:00,-77.42310282858307,-5.975983294727882,-71.44711953385519
2024-02-22 09:30:00,-82.39006921773034,-9.382304158017277,-73.00776505971307
2024-02-22 09:35:00,-86.27063329852535,-11.352054256755864,-74.91857904176949
2024-02-22 09:40:00,-85.07818785241761,-8.261562694519753,-76.81662515789786
2024-02-22 09:45:00,-82.72633990754548,-4.295643649975517,-78.43069625756996
2024-02-22 09:50:00,-82.72136692766071,-2.89902076837825,-79.82234615928246
2024-02-22 09:55:00,-86.39171750697642,-5.129244640177703,-81.26247286679872
2024-02-22 10:00:00,-93.08972351458578,-9.662662384742163,-83.42706112984362
2024-02-22 10:05:00,-99.06814557556572,-12.939335950055664,-86.12880962551006
2024-02-22 10:10:00,-103.79485387940076,-14.735849692688745,-89.05900418671202
2024-02-22 10:15:00,-108.76146715646973,-16.772307643231116,-91.98915951323862
2024-02-22 10:20:00,-113.91169348187032,-18.851305059371143,-95.06038842249917
2024-02-22 10:25:00,-117.34358274497936,-18.69815044552888,-98.64543229945048
2024-02-22 10:30:00,-120.26672771850644,-17.45014121783808,-102.81658650066836
2024-02-22 10:35:00,-121.42889478169673,-14.311471852802143,-107.11742292889458
2024-02-22 10:40:00,-121.77377678249468,-10.725013934098058,-111.04876284839662
2024-02-22 10:45:00,-122.51620147786889,-8.197829966885266,-114.31837151098362
2024-02-22 10:50:00,-123.03238825065637,-6.051323109107116,-116.98106514154925
2024-02-22 10:55:00,-124.87115453927618,-5.548278213296328,-119.32287632597985
2024-02-22 11:00:00,-126.54740460725588,-5.248313008966463,-121.29909159828942
2024-02-22 11:05:00,-125.69188588633187,-3.083884020880049,-122.60800186545183
2024-02-22 11:10:00,-124.30455091507247,-0.9231081418325289,-123.38144277323994
2024-02-22 11:15:00,-123.64753623945944,0.1095519249975041,-123.75708816445695
2024-02-22 11:20:00,-122.76075030140782,1.1443218096836887,-123.90507211109151
2024-02-22 11:25:00,-121.88662844751525,2.03098273746744,-123.91761118498269
2024-02-22 11:30:00,-119.89977055526106,3.72712608276521,-123.62689663802627
2024-02-22 11:35:00,-117.34778662432291,5.647487610777418,-122.99527423510033
2024-02-22 11:40:00,-112.71160596097252,8.932607320982953,-121.64421328195547
2024-02-22 11:45:00,-108.46864991597249,11.166812844729264,-119.63546276070176
2024-02-22 11:50:00,-104.72863706577482,12.577575825976155,-117.30621289175097
2024-02-22 11:55:00,-99.9146401056314,14.681582696181678,-114.59622280181308
2024-02-22 12:00:00,-94.6522247941175,16.722296735990923,-111.37452153010842
2024-02-22 12:05:00,-89.60892812473321,18.082057607966917,-107.69098573270013
2024-02-22 12:10:00,-84.80197441901691,18.768494199405623,-103.57046861842254
2024-02-22 12:15:00,-80.29925911540704,18.871152676365057,-99.1704117917721
2024-02-22 12:20:00,-76.99086344656826,17.69544576989776,-94.68630921646601
2024-02-22 12:25:00,-73.92120090217577,16.45506330775727,-90.37626420993304
2024-02-22 12:30:00,-70.77140079200399,15.416280181932564,-86.18768097393655
2024-02-22 12:35:00,-66.79253042471828,15.180027589100874,-81.97255801381915
2024-02-22 12:40:00,-63.224556079207105,14.671325931676009,-77.89588201088311
2024-02-22 12:45:00,-60.26550584498182,13.809629615997338,-74.07513546097915
2024-02-22 12:50:00,-58.39511753695842,12.211816747601304,-70.60693428455973
2024-02-22 12:55:00,-56.1608275219769,11.26375710735617,-67.42458462933307
2024-02-22 13:00:00,-54.19556457632643,10.328609548664346,-64.52417412499078
2024-02-22 13:05:00,-51.43529684480018,10.249369879994141,-61.68466672479432
2024-02-22 13:10:00,-48.672073296740564,10.207134805227625,-58.87920810196819
2024-02-22 13:15:00,-46.288787302237324,9.870130411979012,-56.15891771421634
2024-02-22 13:20:00,-43.99124715869766,9.634194637071943,-53.6254417957696
2024-02-22 13:25:00,-41.58219219521925,9.638542502329479,-51.22073469754873
2024-02-22 13:30:00,-38.83514659252978,10.00443707696872,-48.8395836694985
2024-02-22 13:35:00,-34.28356192702995,11.876960008032057,-46.16052193506201
2024-02-22 13:40:00,-28.403038569478667,14.673284593083537,-43.076323162562204
2024-02-22 13:45:00,-21.456720453919843,17.981953361708293,-39.438673815628135
2024-02-22 13:50:00,-13.478726151603041,21.742550920336527,-35.22127707193957
2024-02-22 13:55:00,-4.210745625474374,26.070383927435614,-30.281129552909988
2024-02-22 14:00:00,0.0,25.137930963772508,-25.137930963772508
2024-02-22 14:05:00,0.0,20.2500146128061,-20.2500146128061
2024-02-22 14:10:00,0.0,15.629771035559518,-15.629771035559518
2024-02-22 14:15:00,0.0,11.314754747500652,-11.314754747500652
2024-02-22 14:20:00,0.9664680635250988,8.36455281207519,-7.398084748550092
