entry_time,no_trade,buy,sell,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal
2024-02-05 14:10:00,0.0,0.0,1.0,16.34817358181689,3.3457211971332823,29.050774673045712,17.415265974808435,30.73051143477752,15.327998301996857,49.47321260286604,25.636187311318064,11.369415612493452,17.732980964784367,7.841315980184671
2024-02-05 14:10:00,0.0,0.0,1.0,15.12094456404736,2.070090834775144,30.0,13.778221771563535,28.0,19.5679602595309,48.22721868967097,27.476725697114343,14.911721259065713,11.724537337393103,5.840844397720127
2024-02-05 14:10:00,0.0,0.0,1.0,14.544550789574018,3.553736849713669,28.111164319102905,17.701761733938355,32.1172068913851,16.02057285098559,47.96948268247545,24.47687031008509,11.263800968644397,19.56575469655476,7.907187597724987
2024-02-05 14:10:00,0.0,0.0,1.0,5.055280239642968,8.775933299072053,26.753878970964948,13.607960552889516,34.449782224234845,17.51071511594463,49.04994579913685,23.00762544707078,20.57507018819468,20.606056688244557,14.14349456419824
2024-02-05 14:10:00,0.0,0.0,1.0,16.31511959222341,3.3089236384072724,28.2103315103366,17.27657164006646,31.36177754026342,15.933822258684,47.99238912150757,25.02507303712565,12.937178467750638,20.542439919009173,7.782934526441504
2024-02-05 14:10:00,0.0,0.0,1.0,12.386873470428618,0.1671161658974028,25.285136289600167,14.476813742096338,32.85228631573438,18.81808178491034,41.17113672503446,24.31287364716195,11.874222322016854,20.534788349171667,13.892832611449098
2024-02-05 14:10:00,0.0,0.0,1.0,13.054816892760885,4.5799746418644025,21.749173814999317,11.140416057372963,36.06963440844125,16.747967759059993,47.97618233482058,25.658861398463547,13.77452291801862,26.466573709187035,4.63293106112704
2024-02-05 14:10:00,0.0,0.0,1.0,14.697549344954288,3.5611165550662696,28.00485649512097,17.95562060133452,31.86708555194884,16.447191316781094,47.95235331120595,24.69216589532078,11.25688598233732,19.418641282877797,7.97056336628244
2024-02-05 14:10:00,0.0,0.0,1.0,17.122307289708406,3.9729456402676377,28.276677021008,17.548343690550432,30.53261900780199,15.427903613730582,48.40791232689944,25.47301366776863,11.428370368686116,17.820882126636047,7.629439357139094
2024-02-05 14:10:00,0.0,0.0,1.0,15.360483209277618,4.850841931140274,29.90632149016508,14.457285338684024,32.017132002950845,20.37205158403519,44.91896266232981,24.218636423200596,12.08702909874969,20.0535809954924,4.789789147147523
2024-02-05 14:10:00,0.0,0.0,1.0,18.915148105703192,2.284795593813751,24.77303585016654,18.17820033210307,28.82902862814909,19.42204129074068,50.11892882799096,27.08410115443043,12.03751331757842,15.549368529213536,3.6037863819808136
2024-02-05 14:10:00,0.0,0.0,1.0,11.423630713290413,2.9842164232637325,27.23152555713498,17.74480151004651,30.735322819901786,16.989753805645435,45.5253378569719,25.959281850112696,9.509610546102202,28.04257816428554,2.867124118617641
2024-02-05 14:10:00,0.0,0.0,1.0,16.526680929953443,4.791578701437609,15.580825212333474,13.368989148101209,34.9220942368372,16.69213478570164,48.12284780895197,26.29275090418384,6.457334558651863,8.36333761896104,10.28183923753284
2024-02-05 14:10:00,0.0,0.0,1.0,16.353231962067948,4.314170617669646,27.7123958568721,18.602733186912698,30.93296027557176,15.873760423446775,47.919100893473626,23.835949932229124,12.091879164346974,20.442022826466697,7.220606514977828
2024-02-05 14:10:00,0.0,0.0,1.0,15.542362510567092,4.039231722582764,29.94247416478973,13.922068222431331,31.16109414842087,18.27429634235327,47.74129539851432,25.77106962567128,12.199899536919393,20.88300757519933,7.623455585768602
2024-02-05 14:10:00,0.0,0.0,1.0,17.05333895330219,3.0625545781198635,28.5489541348114,17.082592765466348,31.98079012629188,16.119837245497838,47.50765515567715,25.27325864556313,12.64660680269622,20.09466560559746,7.721614906957788
2024-02-05 14:10:00,0.0,0.0,1.0,14.404679346856629,2.6510814331548853,30.0,11.99977598418928,31.16161275620017,18.641835186050983,45.889336780983214,25.20048770752619,11.183739754950707,20.10451412230454,8.312961769100365
2024-02-05 14:10:00,0.0,0.0,1.0,15.3643038873916,3.1471132949980096,17.985048297339205,20.290856481669312,31.85333973327437,17.989496191405753,51.66067228540779,25.815292034153764,6.467456280875595,9.476749178832083,4.885372889452963
2024-02-05 14:10:00,0.0,0.0,1.0,15.296387398681045,3.4615557951707943,29.91244324460328,14.009041930736814,32.6145837251976,19.475140927160822,47.90229863690096,24.78740824987469,11.820274224291191,19.349602229160084,8.371892803651745
2024-02-05 14:10:00,0.0,0.0,1.0,15.37068144077899,2.726388759083926,30.0,12.45388020358118,31.55192826348241,19.79400227609969,46.41751399257767,25.38104211461899,11.949554580882175,19.495338304861683,7.559367379398569
2024-02-05 14:10:00,0.0,0.0,1.0,17.196523648000426,3.798951607425498,28.24479998354706,16.971014019280723,32.30160059403364,16.23297594079642,47.01730764584295,25.25576089374962,13.106829911495886,21.063806913317435,7.733905395464592
2024-02-05 14:10:00,0.0,0.0,1.0,14.960670695339388,4.3326774936340575,29.39943863375058,13.901417782334253,30.840270670590783,18.38340473634672,45.48128286917386,26.194496120273623,11.868853453559511,11.186168794129625,13.147176772673122
2024-02-05 14:10:00,0.0,0.0,1.0,11.514993592808452,5.723746366185071,29.82118116141367,17.44978999896911,30.907373649703917,21.7783183196204,46.389433607663626,24.932634330245392,11.278129230168645,25.797562850663468,11.276302049063212
2024-02-05 14:10:00,0.0,0.0,1.0,14.952785320551754,8.284014075859009,22.344196325370703,18.23784806495548,30.50556035999476,16.989297763649397,41.91496534714205,25.68882028337567,16.064049355686343,22.89458312167258,4.411858141488736
2024-02-05 14:10:00,0.0,0.0,1.0,14.424500444814518,6.466256347917492,30.0,13.221674611869805,30.86082983383547,18.39600061141149,45.52271244016271,27.781189715761712,13.814962080960486,21.98495979031412,4.8475734003968025
2024-02-05 14:10:00,0.0,0.0,1.0,17.316596225426043,3.55920809777348,28.55439782434864,17.2647073187654,32.26114421163254,15.759618786741571,47.22314229947946,25.739788142809363,13.213518473558382,20.330556251788888,7.776627867555535
2024-02-05 14:10:00,0.0,0.0,1.0,13.251838078400093,4.321204799852567,28.570298342453984,16.846174279210235,31.491100215670976,15.842471041849016,49.55733635684839,25.52277144141599,13.608112461432327,20.199738322212024,6.10566056847755
2024-02-05 14:10:00,0.0,0.0,1.0,13.46796403979966,2.579187780360616,27.919088523389437,17.50420519735995,31.72438142797554,16.418822115930077,49.73780927057737,24.60509405961253,12.41686640486661,19.49735769797452,6.861071444892167
2024-02-05 14:10:00,0.0,0.0,1.0,15.305717515628698,3.882252366026366,28.17431598759301,17.572481061503808,30.50453865119413,15.542259617160727,49.888868138821486,26.08721275420009,11.492083627665847,17.911104099507376,7.943668379914324
2024-02-05 14:10:00,0.0,0.0,1.0,13.229169209498258,3.475640231535024,28.473626350324604,16.457952984597373,31.63203792139477,16.480301009207984,50.12794044709604,25.61030601595719,12.56216303388808,18.70734954863141,6.773884798191738
2024-02-05 14:10:00,0.0,0.0,1.0,12.44043796638099,2.4012537657916497,30.0,12.099109111912805,28.0,19.961177304872507,49.43527249665762,26.030822038194017,14.858186940103232,12.870442202555555,4.8074626945347365
2024-02-05 14:10:00,0.0,0.0,1.0,27.975667742976384,1.2807094487706994,28.246293567550538,15.34348895068973,33.87012435970131,17.8887487525147,49.08389577379764,25.74336894186337,9.506389911136488,18.16830087275672,9.542106886267966
2024-02-05 14:10:00,0.0,0.0,1.0,17.734252405510198,6.299467189422003,26.04025003926205,13.91305897179548,32.36768093712613,17.96392382151386,49.87973304323359,25.39410598298575,9.88657109710803,11.426443413045115,7.730126214775344
2024-02-05 14:10:00,0.0,0.0,1.0,18.924100683692007,1.0052286192986448,17.274242439149607,15.8377388252765,28.914069393641164,15.198326857372448,51.64021131173397,27.784485249913995,8.969120402255463,9.500886789533066,10.92053498214152
2024-02-05 14:10:00,0.0,0.0,1.0,16.295711030271985,2.677921460477823,28.3766472994333,17.973979181231716,31.693123659325227,15.325282832837908,49.23830982893553,25.33447136696381,12.043199147071295,18.547979837188773,6.97658189132401
2024-02-05 14:10:00,0.0,0.0,1.0,15.62710868003536,2.7085498152752505,29.96699781284144,12.18794814977153,32.231486616577605,20.040742498473,45.283475867617774,25.63924761560272,11.008849936410083,18.43804937848207,7.546323125485609
2024-02-05 14:10:00,0.0,0.0,1.0,23.426748875938667,3.559419824650424,29.269296691671823,12.368189579085792,32.247843308203315,16.492786416729487,39.18109291721034,25.62536644208712,7.830534504977786,13.618697259057573,11.226751826568336
2024-02-05 14:10:00,0.0,0.0,1.0,14.595172795414046,4.200133172098059,29.920849743115117,12.27856661977625,30.99428843885835,19.41526610391926,48.10459606759234,25.637681095761685,12.305819906254456,19.01257440765969,7.185159342846166
2024-02-05 14:10:00,0.0,0.0,1.0,15.02141961712736,2.076093984234928,30.0,11.4112907649271,28.124736680772457,20.018426025071108,48.27301550480424,27.058573551788424,14.276649067552146,11.587677391783211,4.0335485937603055
2024-02-05 14:10:00,0.0,0.0,1.0,15.3323689675524,2.130723775012316,29.06035757513264,17.546305412607985,32.77675540803158,15.960362006122049,48.77143318571755,25.428892669778573,13.056690258425045,19.55258678211253,7.736818892522472
2024-02-05 14:10:00,0.0,0.0,1.0,15.45788581396471,2.46860324780409,28.61609149822806,16.384792309722794,30.598865036795704,16.063520042812947,48.295790357407846,24.863178957111867,11.76420393154695,19.05114809493977,7.443353671747917
2024-02-05 14:10:00,0.0,0.0,1.0,14.953861232718165,5.930029792246647,27.93947785408404,18.47385547378683,29.956711377714875,18.31574579429356,41.12127205003341,26.31258129890984,26.94096591462533,16.924011365484198,6.230853620116028
2024-02-05 14:10:00,0.0,0.0,1.0,15.348973015350692,2.465574248289118,28.23681970551902,17.747659541930645,31.172057740593942,15.536722212204005,47.4535073860731,24.772919541574424,13.806418510207962,20.274799538789047,6.375937903074629
2024-02-05 14:10:00,0.0,0.0,1.0,4.9817436032363,7.506117144886629,20.40948968964813,16.557313674982858,34.70558615725855,17.902995860805213,49.67060133071298,24.847266356330337,22.453260874588675,19.142515359905588,12.90941488278232
2024-02-05 14:10:00,0.0,0.0,1.0,14.890906812017418,2.9832355450643617,30.0,11.648295325187789,32.00605769024018,20.725968726571192,45.75558070242639,25.89666688632251,11.418102707315349,19.45291979594954,7.478889384852152
2024-02-05 14:10:00,0.0,0.0,1.0,17.1835644648811,3.269655476432355,28.84730745451441,16.947735435430182,30.73023030084956,15.34135923696764,49.53590969118461,26.732048006650228,11.179948035411345,18.36043363479866,7.873205393025273
2024-02-05 14:10:00,0.0,0.0,1.0,14.11193158291882,2.303356460373788,30.0,11.728685528807857,32.4195677207435,19.090271422165987,46.52780822717237,25.598399005672047,14.345534157828906,16.342940082508544,7.740203973845961
2024-02-05 14:10:00,0.0,0.0,1.0,15.529484984139517,3.614411020574899,30.0,13.98656212986773,31.24684248508318,18.56140431906615,46.43798352946179,26.56870591960556,12.851608272575502,18.719968216029184,6.695683606204307
2024-02-05 14:10:00,0.0,0.0,1.0,17.123982233910723,3.4251877299509004,28.411478671516782,17.35694699256485,31.955773881541457,15.866554433580529,47.78228103683224,24.95436191187462,13.31136528086991,20.59199468627233,7.734579930356908
2024-02-05 14:10:00,0.0,0.0,1.0,17.130235978785567,2.869498424582765,28.929462773213157,17.263556786651776,31.804403339815472,15.459671753161604,47.16034539550956,25.503705282502462,13.755352679119577,20.25664226935466,7.741752397819659
2024-02-05 14:10:00,0.0,0.0,1.0,14.373083331468148,3.481408261429334,29.88435383910213,13.606569825855988,33.13384042154431,19.3382734696381,47.70881802218268,25.36994231994489,12.643132167521774,20.146498486882763,8.206371324320166
2024-02-05 14:10:00,0.0,0.0,1.0,19.418875902228837,8.07437137054441,28.4131622424654,18.183712017250283,33.01945085137888,21.856902721580397,47.95815853539997,27.585261357517773,12.4373941574309,29.61616162822832,3.2257175413378287
2024-02-05 14:10:00,0.0,0.0,1.0,16.2360677384544,4.717939390456837,28.63465908125687,18.17798231570188,32.7529642672161,15.001779025097449,46.49757833542691,25.98102760087505,13.546140597752135,23.29907680009668,8.164919350155836
2024-02-05 14:10:00,0.0,0.0,1.0,17.196302082493546,1.849937067570796,28.115071368935503,17.778812014955935,31.56766326422872,16.348805764139005,47.03713476586192,24.096323314895137,12.187127055778348,20.267866378073244,7.988391265470969
2024-02-05 14:10:00,0.0,0.0,1.0,15.441414780695084,2.4510485179712385,29.24654421585701,17.426147795322713,35.727294582671675,19.44077600398789,45.7758147241669,27.226589358879927,9.010918280160212,28.29939377538222,8.709511137963437
2024-02-05 14:10:00,0.0,0.0,1.0,15.389582053805729,2.6622369064909126,28.1340093524795,17.236276948739963,32.030873732671616,16.213084550374823,48.86290577685191,24.55816548079794,11.920470485203982,19.984874679860184,7.161232398588075
2024-02-05 14:10:00,0.0,0.0,1.0,16.053500470858943,2.8324719743679583,29.90086455688756,12.621842057274815,30.290580532916017,20.209918227757083,46.91501426378566,25.162432927504742,11.286261569759343,19.858807859307003,7.520180924006325
2024-02-05 14:10:00,0.0,0.0,1.0,17.382735611198946,3.978168312214265,28.386407584903555,16.986848693273537,31.208859401574145,15.847567077576242,47.05790553885935,25.472909143688337,12.369922393512134,19.89569326737653,7.474568686554585
2024-02-05 14:10:00,0.0,0.0,1.0,14.716644711234276,3.08585773796869,28.25647455038875,12.491518299670068,33.05140554719249,19.68448647177402,45.16776665102849,27.179127432640016,10.724357763244404,20.186068364330737,7.722483098555093
2024-02-05 14:10:00,0.0,0.0,1.0,17.42328766128074,3.9726950822775984,28.381639285131147,16.98853176115479,31.204525792270715,15.81727617804865,47.09233525611322,25.48040463302768,12.40501687962898,19.87420885721951,7.502889468041384
2024-02-05 14:10:00,0.0,0.0,1.0,13.21278359395703,3.4688886611753107,28.47243638727496,16.46124166103278,31.62664296120902,16.480685561962055,50.13725283516561,25.60951855750863,12.56269897753003,18.704050850760403,6.768579861861299
2024-02-05 14:10:00,0.0,0.0,1.0,16.395207194526126,4.0910442826815885,29.859881399917967,16.995159797416242,30.719801620862285,15.078981811079862,49.776276027958914,25.43536307500013,11.386593512513938,17.142255582870195,7.051819651169907
2024-02-05 14:20:00,0.0,0.0,1.0,24.160518973291705,8.300890747382468,25.517889195266743,25.802301597965275,30.33899986386889,15.907882408826817,50.97559888682133,17.39912689930349,14.931797283942933,20.99161359441213,7.443408863481947
2024-02-05 14:20:00,0.0,0.0,1.0,11.962974584984728,5.798362606122845,27.06559138329835,24.9982390074251,30.972555439614617,25.126792850649338,38.94516518570242,16.963261556675107,11.073184358998288,11.656990057114188,17.576210627093783
2024-02-05 14:20:00,0.0,0.0,1.0,18.77421065607269,5.852663875620011,23.63246660177205,28.018107976198458,29.113862412799197,19.179307277564952,34.70764540606565,12.563326803649293,10.220894490317672,11.648694889136564,14.011674176920693
2024-02-05 14:20:00,0.0,0.0,1.0,16.849552817843044,1.4248486043358388,23.061924901301253,29.938442550781723,37.34707274211481,20.629899478988804,35.616930087348535,13.812883783216575,9.038222919090872,10.164582091304172,21.99841285640396
2024-02-05 14:20:00,0.0,0.0,1.0,14.35134150862486,2.5471570350677637,25.795302482623097,24.110580093377184,29.455254839043832,10.143087763655313,46.15591764532499,27.678554600609456,13.176771541899935,18.096088128967875,12.186379306429412
2024-02-05 14:20:00,0.0,0.0,1.0,28.920281484664635,3.5501267056095127,23.181738205840023,27.52709052749004,31.419737054621795,20.142544633581224,33.4953244211608,13.19338334207638,12.49515479528265,15.84081181413612,14.625036448768808
2024-02-05 14:20:00,0.0,0.0,1.0,18.935164799288167,5.138425072480306,24.70938424059438,26.46835938348152,35.37542875482912,19.119527825776068,39.695850676340726,16.151907913893133,11.40045889864128,9.841542403715213,17.78585161870704
2024-02-05 14:20:00,0.0,0.0,1.0,19.14212458249491,8.160963849547388,28.99529149569866,23.047893316351956,31.4025402812412,18.03335909628839,38.71403842741323,16.37342594249288,9.200775295008391,16.967389984066493,14.984132208777565
2024-02-05 14:20:00,0.0,0.0,1.0,13.055366177724718,5.476857418872042,29.02340462949665,22.142251293714672,32.13212209950939,6.57165618108749,48.93497519254336,23.98675565111944,24.79881069291534,25.69813456564145,20.334539283855385
2024-02-05 14:20:00,0.0,0.0,1.0,16.22239002744538,4.826873261658228,25.201236057977223,26.266450181179923,32.08440611215463,17.257850836127464,35.3327445319292,13.395415495709177,9.350844821347224,17.313317142572416,13.717958203804208
2024-02-05 14:25:00,0.0,0.0,1.0,12.1758661364681,6.785207805940257,27.813792835904213,28.340604632701663,32.97116442338925,22.78950249826692,48.53166727557355,3.2002229080670763,5.258702956598416,14.378849634757898,6.059119070231877
2024-02-05 14:25:00,0.0,0.0,1.0,19.10873192406009,5.555453228331475,27.40468145824553,27.53878857990909,33.813779400930656,11.696809573675646,48.960906957165,27.08812200773678,9.74456428793606,29.374013102661568,8.483357651100688
2024-02-06 14:55:00,1.0,0.0,0.0,3.746321230788824,4.078576668272936,5.351104827664006,13.00926715948922,68.96432393415996,16.479691938284052,43.324112817357566,20.636402958423787,21.90299537776928,8.502097780543501,27.889143459779888
2024-02-08 10:30:00,1.0,0.0,0.0,12.885194025655023,7.805822539879863,26.268008840692083,21.8753127743216,32.05819142981679,16.24565085360705,36.11927712521626,7.60229229499106,9.200105497545586,13.755063855817708,9.336316723070686
2024-02-09 10:15:00,1.0,0.0,0.0,13.1800877734492,9.852986437241848,19.794313631632097,10.442119838492005,29.29685341406056,11.245238796069687,45.03364282540367,24.60230233152136,12.04904643084954,21.42785956545301,4.644909797454186
2024-02-09 10:15:00,1.0,0.0,0.0,15.056569228702838,8.512424207630588,20.303114322662367,9.984497946875583,30.629051956405675,10.879066777292431,44.23516071956565,23.51135157391206,2.4325861366977266,10.154874641516072,8.971673954831175
2024-02-09 10:15:00,1.0,0.0,0.0,12.444167611366074,8.774280501010205,26.87119749735403,12.034209951287098,32.79911979241526,9.550355833573771,39.97251854042628,9.919531102933892,22.04480063874621,35.93722460536469,18.36482755332584
2024-02-09 10:15:00,1.0,0.0,0.0,16.054970794314116,3.7607098824488254,23.0804727407378,14.123998411605408,32.20171047328228,10.897963861648847,44.00412742389372,25.11722344121978,10.741636874677155,16.058813844646227,6.6261741261319855
2024-02-09 11:50:00,1.0,0.0,0.0,14.4756012523241,2.581644593298177,29.822681402533583,12.326676377017252,31.117191501040736,18.477403414965647,46.35085533421465,25.377077516658343,11.02070279084187,20.42422803339528,8.232455997520624
2024-02-09 11:50:00,1.0,0.0,0.0,18.686376582947773,2.892228084650856,25.18285146017229,14.35616318519974,28.9963198973315,22.01572811313669,48.39734474222073,20.15225845710484,13.661988427838748,24.948494859455813,3.495784978853822
2024-02-09 11:50:00,1.0,0.0,0.0,16.01918243869139,1.891656251053408,30.0,12.39516628201686,32.127727226461346,19.026947197311006,46.45027591944074,25.61993803175247,13.581503097472352,15.353570757227171,7.188241918646815
